SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB
P19_0047_BTR_01	FOXQ1	protein_affecting	SNV	2484029	2.0	2.0	0.8051435792416272
P19_0047_BTR_01	KDM6A	protein_affecting	SNV	6877250	13.0	14.0	1.8902904503980515
P19_0047_BTR_01	KMT2C	protein_affecting	SNV	17242652	7.0	8.0	0.4059700329160502
P19_0047_BTR_01	KMT2D	protein_affecting	SNV	64931949	22.0	25.0	0.3388162582336778
P19_0047_BTR_01	NOTCH2	protein_affecting	SNV	25366972	8.0	8.0	0.3153707111751453
P19_0047_BTR_01	PIK3CA	protein_affecting	SNV	1384070	1.0	3.0	0.7225068096266807
P19_0047_BTR_01	RB1	protein_affecting	SNV	12368245	2.0	2.0	0.1617044293673031
P19_0047_BTR_01	RBM10	protein_affecting	SNV	6591041	19.0	26.0	2.882700926909725
P19_0047_BTR_01	STAG2	protein_affecting	SNV	7414164	15.0	25.0	2.023154599763372
P19_0047_BTR_01	TERTpromoter	protein_affecting	SNV	33469	0.0	0.0	0.0
P19_0047_BTR_01	TP53	protein_affecting	SNV	5190316	3.0	3.0	0.5779994898191171
P19_0036_BTR_01	ALL_GENES	non_protein_affecting	SNV	76553032	14.0	15.0	0.1828797584398747
P19_0036_BTR_01	ARID1A	non_protein_affecting	SNV	5983144	1.0	1.0	0.1671362079869714
P19_0036_BTR_01	CDKN1A	non_protein_affecting	SNV	1542968	1.0	1.0	0.6481015808493761
P19_0036_BTR_01	CREBBP	non_protein_affecting	SNV	10222933	2.0	2.0	0.1956385706528645
P19_0036_BTR_01	EP300	non_protein_affecting	SNV	8603860	3.0	4.0	0.3486807084262179
P19_0036_BTR_01	FGFR3	non_protein_affecting	SNV	1963238	1.0	1.0	0.5093625938373239
P19_0036_BTR_01	FOXQ1	non_protein_affecting	SNV	1427099	1.0	1.0	0.7007222344070033
P19_0036_BTR_01	KDM6A	non_protein_affecting	SNV	4747548	2.0	2.0	0.4212700956367371
P19_0036_BTR_01	KMT2C	non_protein_affecting	SNV	2899070	0.0	0.0	0.0
P19_0036_BTR_01	KMT2D	non_protein_affecting	SNV	16647190	1.0	1.0	0.0600701980334218
P19_0036_BTR_01	NOTCH2	non_protein_affecting	SNV	7853090	0.0	0.0	0.0
P19_0036_BTR_01	PIK3CA	non_protein_affecting	SNV	257682	0.0	0.0	0.0
P19_0036_BTR_01	RB1	non_protein_affecting	SNV	5278462	1.0	1.0	0.189449123627299
P19_0036_BTR_01	RBM10	non_protein_affecting	SNV	3401161	1.0	1.0	0.294017248815919
P19_0036_BTR_01	STAG2	non_protein_affecting	SNV	2613806	0.0	0.0	0.0
P19_0036_BTR_01	TERTpromoter	non_protein_affecting	SNV	632706	0.0	0.0	0.0
P19_0036_BTR_01	TP53	non_protein_affecting	SNV	2479075	0.0	0.0	0.0
P19_0050_BTR_01	ALL_GENES	non_protein_affecting	SNV	571958804	198.0	214.0	0.3461787782883747
P19_0050_BTR_01	ARID1A	non_protein_affecting	SNV	66671843	16.0	16.0	0.2399813666467867
P19_0050_BTR_01	CDKN1A	non_protein_affecting	SNV	3865723	1.0	1.0	0.2586838218879107
P19_0050_BTR_01	CREBBP	non_protein_affecting	SNV	56715596	16.0	16.0	0.2821093513678319
P19_0050_BTR_01	EP300	non_protein_affecting	SNV	62152181	24.0	25.0	0.3861489591169777
P19_0050_BTR_01	FGFR3	non_protein_affecting	SNV	4017824	5.0	5.0	1.244454709813073
P19_0050_BTR_01	FOXQ1	non_protein_affecting	SNV	3517094	4.0	4.0	1.1373025571679347
P19_0050_BTR_01	KDM6A	non_protein_affecting	SNV	28147417	11.0	13.0	0.3907996247044622
P19_0050_BTR_01	KMT2C	non_protein_affecting	SNV	35360552	6.0	6.0	0.1696806090583653
P19_0050_BTR_01	KMT2D	non_protein_affecting	SNV	126747924	49.0	51.0	0.3865941031113062
P19_0050_BTR_01	NOTCH2	non_protein_affecting	SNV	61853184	16.0	16.0	0.2586770634151994
P19_0050_BTR_01	PIK3CA	non_protein_affecting	SNV	2475667	1.0	1.0	0.4039315465286729
P19_0050_BTR_01	RB1	non_protein_affecting	SNV	42314251	12.0	13.0	0.2835924001112533
P19_0050_BTR_01	RBM10	non_protein_affecting	SNV	23236112	21.0	29.0	0.903765655803346
P19_0050_BTR_01	STAG2	non_protein_affecting	SNV	33930325	12.0	14.0	0.3536659315818519
P19_0050_BTR_01	TERTpromoter	non_protein_affecting	SNV	722421	0.0	0.0	0.0
P19_0050_BTR_01	TP53	non_protein_affecting	SNV	20230690	4.0	4.0	0.1977194055170634
P19_0012_BDO_01	ALL_GENES	non_protein_affecting	SNV	377920814	224.0	229.0	0.5927167589134161
P19_0012_BDO_01	ARID1A	non_protein_affecting	SNV	35127556	22.0	23.0	0.6262889453510515
P19_0012_BDO_01	CDKN1A	non_protein_affecting	SNV	2917860	5.0	5.0	1.7135846133810395
P19_0012_BDO_01	CREBBP	non_protein_affecting	SNV	34383037	18.0	18.0	0.5235139641678541
P19_0012_BDO_01	EP300	non_protein_affecting	SNV	34886097	11.0	11.0	0.3153118561815614
P19_0012_BDO_01	FGFR3	non_protein_affecting	SNV	3377702	1.0	1.0	0.2960592734350158
P19_0012_BDO_01	FOXQ1	non_protein_affecting	SNV	2519871	4.0	5.0	1.5873828461853805
P19_0012_BDO_01	KDM6A	non_protein_affecting	SNV	30556161	14.0	14.0	0.4581727396972414
P19_0012_BDO_01	KMT2C	non_protein_affecting	SNV	20937025	13.0	15.0	0.6209096086956003
P19_0012_BDO_01	KMT2D	non_protein_affecting	SNV	71585308	63.0	64.0	0.8800688543520689
P19_0012_BDO_01	NOTCH2	non_protein_affecting	SNV	37558950	9.0	9.0	0.239623312153295
P19_0012_BDO_01	PIK3CA	non_protein_affecting	SNV	1485082	0.0	0.0	0.0
P19_0012_BDO_01	RB1	non_protein_affecting	SNV	21754347	7.0	7.0	0.3217747698885193
P19_0012_BDO_01	RBM10	non_protein_affecting	SNV	30162759	22.0	22.0	0.729376248373035
P19_0012_BDO_01	STAG2	non_protein_affecting	SNV	38578481	26.0	26.0	0.6739508484017295
P19_0012_BDO_01	TERTpromoter	non_protein_affecting	SNV	322021	0.0	0.0	0.0
P19_0012_BDO_01	TP53	non_protein_affecting	SNV	11768557	9.0	9.0	0.7647496630215581
P19_0042_BTR_01	ALL_GENES	protein_affecting	SNV	209862264	470.0	610.0	2.2395641362184104
P19_0042_BTR_01	ARID1A	protein_affecting	SNV	23743958	20.0	25.0	0.8423195492512243
P19_0042_BTR_01	CDKN1A	protein_affecting	SNV	4240773	14.0	16.0	3.3012849308369017
P19_0042_BTR_01	CREBBP	protein_affecting	SNV	20420570	38.0	48.0	1.860868722077787
P19_0042_BTR_01	EP300	protein_affecting	SNV	24237374	40.0	48.0	1.650343803747056
P19_0042_BTR_01	FGFR3	protein_affecting	SNV	5889863	1.0	4.0	0.1697832360447093
P19_0042_BTR_01	FOXQ1	protein_affecting	SNV	7681706	49.0	92.0	6.378791377852784
P19_0042_BTR_01	KDM6A	protein_affecting	SNV	9319904	42.0	47.0	4.506484186961583
P19_0042_BTR_01	KMT2C	protein_affecting	SNV	14962366	14.0	17.0	0.935680894318452
P19_0042_BTR_01	KMT2D	protein_affecting	SNV	47736024	129.0	168.0	2.702361637827231
P19_0042_BTR_01	NOTCH2	protein_affecting	SNV	20724525	22.0	25.0	1.061544233221268
P19_0042_BTR_01	PIK3CA	protein_affecting	SNV	1148000	1.0	1.0	0.8710801393728222
P19_0042_BTR_01	RB1	protein_affecting	SNV	11147063	6.0	8.0	0.5382583735285249
P19_0042_BTR_01	RBM10	protein_affecting	SNV	5411139	34.0	39.0	6.283335172132891
P19_0042_BTR_01	STAG2	protein_affecting	SNV	8424058	44.0	52.0	5.223135928076468
P19_0042_BTR_01	TERTpromoter	protein_affecting	SNV	13160	1.0	1.0	75.98784194528876
P19_0042_BTR_01	TP53	protein_affecting	SNV	4761781	15.0	19.0	3.150081870627817
P19_0007_BTR_01	ALL_GENES	protein_affecting	SNV	281011365	171.0	205.0	0.6085163139220366
P19_0007_BTR_01	ARID1A	protein_affecting	SNV	33801506	26.0	27.0	0.7691964967478077
P19_0007_BTR_01	CDKN1A	protein_affecting	SNV	1845582	1.0	1.0	0.5418344999030116
P19_0007_BTR_01	CREBBP	protein_affecting	SNV	29062902	8.0	8.0	0.2752650096676512
P19_0007_BTR_01	EP300	protein_affecting	SNV	32266427	13.0	13.0	0.4028955545651212
P19_0007_BTR_01	FGFR3	protein_affecting	SNV	4605387	1.0	1.0	0.2171370180182469
P19_0007_BTR_01	FOXQ1	protein_affecting	SNV	2639570	2.0	2.0	0.7576991706982577
P19_0007_BTR_01	KDM6A	protein_affecting	SNV	7338826	9.0	17.0	1.226354187985926
P19_0007_BTR_01	KMT2C	protein_affecting	SNV	22395086	2.0	2.0	0.0893053056371384
P19_0007_BTR_01	KMT2D	protein_affecting	SNV	84061338	52.0	56.0	0.6185959114759748
P19_0007_BTR_01	NOTCH2	protein_affecting	SNV	25648510	10.0	10.0	0.389886196118215
P19_0007_BTR_01	PIK3CA	protein_affecting	SNV	1243260	1.0	1.0	0.8043369850232454
P19_0007_BTR_01	RB1	protein_affecting	SNV	10280078	2.0	2.0	0.194551053017302
P19_0007_BTR_01	RBM10	protein_affecting	SNV	10830943	27.0	36.0	2.4928577317782947
P19_0007_BTR_01	STAG2	protein_affecting	SNV	8062666	7.0	8.0	0.8681991787827996
P19_0007_BTR_01	TERTpromoter	protein_affecting	SNV	98583	2.0	13.0	20.287473499487746
P19_0007_BTR_01	TP53	protein_affecting	SNV	6830701	8.0	8.0	1.171182869810873
P19_0040_BDO_01	ALL_GENES	protein_affecting	SNV	338644043	188.0	192.0	0.555155195805408
P19_0040_BDO_01	ARID1A	protein_affecting	SNV	34730161	19.0	19.0	0.5470749185412644
P19_0040_BDO_01	CDKN1A	protein_affecting	SNV	3181191	1.0	1.0	0.3143476767034736
P19_0040_BDO_01	CREBBP	protein_affecting	SNV	36340911	18.0	19.0	0.4953095424602867
P19_0040_BDO_01	EP300	protein_affecting	SNV	41547418	15.0	15.0	0.361033265653235
P19_0040_BDO_01	FGFR3	protein_affecting	SNV	4316594	2.0	2.0	0.4633282629777088
P19_0040_BDO_01	FOXQ1	protein_affecting	SNV	2289409	1.0	1.0	0.4367939498796414
P19_0040_BDO_01	KDM6A	protein_affecting	SNV	13004621	13.0	13.0	0.999644664769546
P19_0040_BDO_01	KMT2C	protein_affecting	SNV	26964114	11.0	11.0	0.4079496177771686
P19_0040_BDO_01	KMT2D	protein_affecting	SNV	88518953	47.0	47.0	0.5309597369503456
P19_0040_BDO_01	NOTCH2	protein_affecting	SNV	39087120	22.0	22.0	0.5628452543958214
P19_0040_BDO_01	PIK3CA	protein_affecting	SNV	2003952	1.0	1.0	0.4990139484378867
P19_0040_BDO_01	RB1	protein_affecting	SNV	18211966	3.0	3.0	0.1647268614492252
P19_0040_BDO_01	RBM10	protein_affecting	SNV	8574923	12.0	12.0	1.3994294759264894
P19_0040_BDO_01	STAG2	protein_affecting	SNV	12704417	19.0	22.0	1.4955428493885237
P19_0040_BDO_01	TERTpromoter	protein_affecting	SNV	22459	0.0	0.0	0.0
P19_0040_BDO_01	TP53	protein_affecting	SNV	7145834	4.0	4.0	0.559766711625263
P19_0035_BDO_01	ALL_GENES	non_protein_affecting	SNV	397801275	226.0	253.0	0.5681228648651264
P19_0035_BDO_01	ARID1A	non_protein_affecting	SNV	38201761	29.0	37.0	0.759127308293458
P19_0035_BDO_01	CDKN1A	non_protein_affecting	SNV	3946564	4.0	4.0	1.0135398792468586
P19_0035_BDO_01	CREBBP	non_protein_affecting	SNV	47595645	30.0	30.0	0.6303097688874686
P19_0035_BDO_01	EP300	non_protein_affecting	SNV	47504829	24.0	26.0	0.5052117964681022
P19_0035_BDO_01	FGFR3	non_protein_affecting	SNV	4783573	4.0	4.0	0.8361950366389308
P19_0035_BDO_01	FOXQ1	non_protein_affecting	SNV	2476922	4.0	4.0	1.614907534431847
P19_0035_BDO_01	KDM6A	non_protein_affecting	SNV	18224516	9.0	10.0	0.4938402753741169
P19_0035_BDO_01	KMT2C	non_protein_affecting	SNV	23180469	7.0	7.0	0.3019783594542457
P19_0035_BDO_01	KMT2D	non_protein_affecting	SNV	84346580	48.0	58.0	0.5690805720872144
P19_0035_BDO_01	NOTCH2	non_protein_affecting	SNV	44936999	22.0	23.0	0.4895743037936289
P19_0035_BDO_01	PIK3CA	non_protein_affecting	SNV	1793480	4.0	6.0	2.230300867587037
P19_0035_BDO_01	RB1	non_protein_affecting	SNV	28547463	8.0	8.0	0.2802350597669572
P19_0035_BDO_01	RBM10	non_protein_affecting	SNV	15239179	10.0	11.0	0.6562033295888184
P19_0035_BDO_01	STAG2	non_protein_affecting	SNV	20638370	10.0	12.0	0.4845343891014649
P19_0035_BDO_01	TERTpromoter	non_protein_affecting	SNV	680924	2.0	2.0	2.9371853540189505
P19_0035_BDO_01	TP53	non_protein_affecting	SNV	15704001	11.0	11.0	0.7004584373116125
P19_0041_BTR_01	ALL_GENES	protein_affecting	SNV	187969217	215.0	240.0	1.1438043070637465
P19_0041_BTR_01	ARID1A	protein_affecting	SNV	15975161	5.0	5.0	0.3129858910342124
P19_0041_BTR_01	CDKN1A	protein_affecting	SNV	2046930	0.0	0.0	0.0
P19_0041_BTR_01	CREBBP	protein_affecting	SNV	22691163	18.0	20.0	0.7932603542621416
P19_0041_BTR_01	EP300	protein_affecting	SNV	21548087	27.0	39.0	1.2530114622240016
P19_0041_BTR_01	FGFR3	protein_affecting	SNV	4745853	0.0	0.0	0.0
P19_0041_BTR_01	FOXQ1	protein_affecting	SNV	2393453	2.0	2.0	0.8356128154595055
P19_0041_BTR_01	KDM6A	protein_affecting	SNV	9772575	20.0	23.0	2.0465435159105967
P19_0041_BTR_01	KMT2C	protein_affecting	SNV	10971935	2.0	2.0	0.1822832526805891
P19_0041_BTR_01	KMT2D	protein_affecting	SNV	48765866	97.0	104.0	1.9890962256263427
P19_0041_BTR_01	NOTCH2	protein_affecting	SNV	15721639	12.0	12.0	0.7632791975442256
P19_0041_BTR_01	PIK3CA	protein_affecting	SNV	755120	0.0	0.0	0.0
P19_0041_BTR_01	RB1	protein_affecting	SNV	7827536	2.0	2.0	0.2555082467841731
P19_0041_BTR_01	RBM10	protein_affecting	SNV	9874606	16.0	17.0	1.6203178131866731
P19_0041_BTR_01	STAG2	protein_affecting	SNV	10230665	12.0	12.0	1.1729442807481234
P19_0041_BTR_01	TERTpromoter	protein_affecting	SNV	42457	0.0	0.0	0.0
P19_0041_BTR_01	TP53	protein_affecting	SNV	4606171	2.0	2.0	0.434200119795813
P19_0004_BDO_01	ALL_GENES	non_protein_affecting	SNV	511191617	146.0	151.0	0.2856071874903222
P19_0004_BDO_01	ARID1A	non_protein_affecting	SNV	46860720	11.0	11.0	0.2347381773050008
P19_0004_BDO_01	CDKN1A	non_protein_affecting	SNV	7791860	4.0	4.0	0.5133562461337858
P19_0004_BDO_01	CREBBP	non_protein_affecting	SNV	62087744	19.0	20.0	0.3060185275857341
P19_0004_BDO_01	EP300	non_protein_affecting	SNV	52212371	14.0	14.0	0.2681356876131904
P19_0004_BDO_01	FGFR3	non_protein_affecting	SNV	15530656	0.0	0.0	0.0
P19_0004_BDO_01	FOXQ1	non_protein_affecting	SNV	5415818	7.0	7.0	1.2925101988286902
P19_0004_BDO_01	KDM6A	non_protein_affecting	SNV	18226607	6.0	8.0	0.3291890805567926
P19_0004_BDO_01	KMT2C	non_protein_affecting	SNV	23325389	1.0	1.0	0.0428717394595219
P19_0004_BDO_01	KMT2D	non_protein_affecting	SNV	129130468	44.0	45.0	0.3407406530889364
P19_0004_BDO_01	NOTCH2	non_protein_affecting	SNV	48682783	5.0	5.0	0.1027057142563111
P19_0004_BDO_01	PIK3CA	non_protein_affecting	SNV	1470096	0.0	0.0	0.0
P19_0004_BDO_01	RB1	non_protein_affecting	SNV	26758988	6.0	6.0	0.2242237262485412
P19_0004_BDO_01	RBM10	non_protein_affecting	SNV	28696020	14.0	15.0	0.4878725342399398
P19_0004_BDO_01	STAG2	non_protein_affecting	SNV	20580072	8.0	8.0	0.3887255593663618
P19_0004_BDO_01	TERTpromoter	non_protein_affecting	SNV	1073439	1.0	1.0	0.9315853066639092
P19_0004_BDO_01	TP53	non_protein_affecting	SNV	23348586	6.0	6.0	0.2569748763372651
P19_0015_BTR_01	ALL_GENES	non_protein_affecting	SNV	329501511	134.0	144.0	0.4066749181007549
P19_0015_BTR_01	ARID1A	non_protein_affecting	SNV	28957514	9.0	9.0	0.3108001605386429
P19_0015_BTR_01	CDKN1A	non_protein_affecting	SNV	4853676	5.0	5.0	1.030147047310121
P19_0015_BTR_01	CREBBP	non_protein_affecting	SNV	42273483	15.0	15.0	0.3548323661904083
P19_0015_BTR_01	EP300	non_protein_affecting	SNV	35938241	16.0	17.0	0.4452082114981643
P19_0015_BTR_01	FGFR3	non_protein_affecting	SNV	8366391	4.0	4.0	0.4781034020523305
P19_0015_BTR_01	FOXQ1	non_protein_affecting	SNV	3031210	1.0	1.0	0.3299012605527165
P19_0015_BTR_01	KDM6A	non_protein_affecting	SNV	14655364	3.0	3.0	0.2047032062799668
P19_0015_BTR_01	KMT2C	non_protein_affecting	SNV	18544520	5.0	12.0	0.2696214299426461
P19_0015_BTR_01	KMT2D	non_protein_affecting	SNV	70768263	41.0	43.0	0.5793557487768211
P19_0015_BTR_01	NOTCH2	non_protein_affecting	SNV	35088410	10.0	10.0	0.2849943898854351
P19_0015_BTR_01	PIK3CA	non_protein_affecting	SNV	1310585	1.0	1.0	0.7630180415615927
P19_0015_BTR_01	RB1	non_protein_affecting	SNV	21422599	6.0	6.0	0.2800780614901114
P19_0015_BTR_01	RBM10	non_protein_affecting	SNV	14645272	4.0	4.0	0.2731256886181424
P19_0015_BTR_01	STAG2	non_protein_affecting	SNV	16895248	12.0	12.0	0.7102588846283878
P19_0015_BTR_01	TERTpromoter	non_protein_affecting	SNV	584908	0.0	0.0	0.0
P19_0015_BTR_01	TP53	non_protein_affecting	SNV	12165827	2.0	2.0	0.1643949071444136
P19_0029_BDO_01	ALL_GENES	protein_affecting	SNV	247269129	394.0	580.0	1.5934055399208369
P19_0029_BDO_01	ARID1A	protein_affecting	SNV	24854902	10.0	11.0	0.4023351208546306
P19_0029_BDO_01	CDKN1A	protein_affecting	SNV	2137418	1.0	1.0	0.4678542054010961
P19_0029_BDO_01	CREBBP	protein_affecting	SNV	21612172	21.0	22.0	0.9716746655542072
P19_0029_BDO_01	EP300	protein_affecting	SNV	27563352	14.0	19.0	0.507920807309648
P19_0029_BDO_01	FGFR3	protein_affecting	SNV	2296368	0.0	0.0	0.0
P19_0029_BDO_01	FOXQ1	protein_affecting	SNV	1269758	0.0	0.0	0.0
P19_0029_BDO_01	KDM6A	protein_affecting	SNV	16763143	36.0	57.0	2.147568627195986
P19_0029_BDO_01	KMT2C	protein_affecting	SNV	19352710	10.0	11.0	0.5167234976393487
P19_0029_BDO_01	KMT2D	protein_affecting	SNV	61120075	226.0	354.0	3.697639441705528
P19_0029_BDO_01	NOTCH2	protein_affecting	SNV	25975453	11.0	11.0	0.4234767339764969
P19_0029_BDO_01	PIK3CA	protein_affecting	SNV	1246953	0.0	0.0	0.0
P19_0029_BDO_01	RB1	protein_affecting	SNV	10775680	1.0	1.0	0.0928015679752925
P19_0029_BDO_01	RBM10	protein_affecting	SNV	11944108	10.0	11.0	0.8372328850341942
P19_0029_BDO_01	STAG2	protein_affecting	SNV	16034799	45.0	66.0	2.806396263526596
P19_0029_BDO_01	TERTpromoter	protein_affecting	SNV	7568	3.0	9.0	396.4059196617336
P19_0029_BDO_01	TP53	protein_affecting	SNV	4314670	6.0	7.0	1.3906046117084272
P19_0029_BDO_01	ALL_GENES	non_protein_affecting	SNV	319253664	96.0	153.0	0.3007013257019346
P19_0029_BDO_01	ARID1A	non_protein_affecting	SNV	26732164	14.0	17.0	0.5237136806432879
P19_0029_BDO_01	CDKN1A	non_protein_affecting	SNV	3042914	1.0	1.0	0.3286323570104183
P19_0029_BDO_01	CREBBP	non_protein_affecting	SNV	30413603	11.0	11.0	0.3616802652418393
P19_0029_BDO_01	EP300	non_protein_affecting	SNV	31656399	1.0	1.0	0.0315891899138622
P19_0029_BDO_01	FGFR3	non_protein_affecting	SNV	3080190	1.0	1.0	0.3246552972381574
P19_0029_BDO_01	FOXQ1	non_protein_affecting	SNV	2039364	1.0	1.0	0.4903489519281501
P19_0029_BDO_01	KDM6A	non_protein_affecting	SNV	29007887	12.0	21.0	0.4136805965908513
P19_0029_BDO_01	KMT2C	non_protein_affecting	SNV	17685374	4.0	4.0	0.2261755957210743
P19_0029_BDO_01	KMT2D	non_protein_affecting	SNV	58119329	17.0	17.0	0.2925016563766591
P19_0029_BDO_01	NOTCH2	non_protein_affecting	SNV	32113214	2.0	2.0	0.0622796584608441
P19_0029_BDO_01	PIK3CA	non_protein_affecting	SNV	1266782	0.0	0.0	0.0
P19_0029_BDO_01	RB1	non_protein_affecting	SNV	21819855	4.0	6.0	0.1833192750364289
P19_0029_BDO_01	RBM10	non_protein_affecting	SNV	20254522	9.0	48.0	0.4443452183171738
P19_0029_BDO_01	STAG2	non_protein_affecting	SNV	32842795	16.0	18.0	0.4871692558443944
P19_0029_BDO_01	TERTpromoter	non_protein_affecting	SNV	149851	0.0	0.0	0.0
P19_0029_BDO_01	TP53	non_protein_affecting	SNV	9029421	3.0	5.0	0.3322472171803707
P19_0051_BDO_01	ALL_GENES	protein_affecting	SNV	406817353	502.0	661.0	1.233968994434709
P19_0051_BDO_01	ARID1A	protein_affecting	SNV	55461359	117.0	164.0	2.10957686774318
P19_0051_BDO_01	CDKN1A	protein_affecting	SNV	1948322	0.0	0.0	0.0
P19_0051_BDO_01	CREBBP	protein_affecting	SNV	36979395	23.0	25.0	0.6219679905525767
P19_0051_BDO_01	EP300	protein_affecting	SNV	52082560	38.0	53.0	0.7296108332616523
P19_0051_BDO_01	FGFR3	protein_affecting	SNV	2774022	0.0	0.0	0.0
P19_0051_BDO_01	FOXQ1	protein_affecting	SNV	2581350	1.0	1.0	0.3873941929610475
P19_0051_BDO_01	KDM6A	protein_affecting	SNV	14496100	20.0	25.0	1.3796814315574533
P19_0051_BDO_01	KMT2C	protein_affecting	SNV	37776788	10.0	10.0	0.2647128178287682
P19_0051_BDO_01	KMT2D	protein_affecting	SNV	104313002	184.0	239.0	1.7639220084951637
P19_0051_BDO_01	NOTCH2	protein_affecting	SNV	43544555	28.0	31.0	0.6430195463014836
P19_0051_BDO_01	PIK3CA	protein_affecting	SNV	2192190	2.0	2.0	0.9123296794529672
P19_0051_BDO_01	RB1	protein_affecting	SNV	17990898	5.0	6.0	0.2779183118041133
P19_0051_BDO_01	RBM10	protein_affecting	SNV	12227609	53.0	74.0	4.334453285184372
P19_0051_BDO_01	STAG2	protein_affecting	SNV	14525885	9.0	14.0	0.6195835916365854
P19_0051_BDO_01	TERTpromoter	protein_affecting	SNV	59093	2.0	6.0	33.84495625539404
P19_0051_BDO_01	TP53	protein_affecting	SNV	7864225	10.0	11.0	1.27158111574885
P19_0039_BTR_01	ALL_GENES	non_protein_affecting	SNV	391975646	130.0	136.0	0.3316532578659236
P19_0039_BTR_01	ARID1A	non_protein_affecting	SNV	40583761	12.0	13.0	0.2956847690878132
P19_0039_BTR_01	CDKN1A	non_protein_affecting	SNV	2991492	1.0	1.0	0.3342813552568417
P19_0039_BTR_01	CREBBP	non_protein_affecting	SNV	45572823	12.0	13.0	0.2633148269090111
P19_0039_BTR_01	EP300	non_protein_affecting	SNV	44681041	10.0	12.0	0.22380857240994
P19_0039_BTR_01	FGFR3	non_protein_affecting	SNV	4323174	2.0	2.0	0.4626230635176839
P19_0039_BTR_01	FOXQ1	non_protein_affecting	SNV	2233360	4.0	4.0	1.7910233907654831
P19_0039_BTR_01	KDM6A	non_protein_affecting	SNV	16678031	7.0	7.0	0.4197138139388277
P19_0039_BTR_01	KMT2C	non_protein_affecting	SNV	22841299	3.0	3.0	0.1313410415055641
P19_0039_BTR_01	KMT2D	non_protein_affecting	SNV	87119001	40.0	42.0	0.4591420877289444
P19_0039_BTR_01	NOTCH2	non_protein_affecting	SNV	43430876	14.0	14.0	0.3223513152256013
P19_0039_BTR_01	PIK3CA	non_protein_affecting	SNV	1600131	0.0	0.0	0.0
P19_0039_BTR_01	RB1	non_protein_affecting	SNV	25751411	5.0	5.0	0.194164117841931
P19_0039_BTR_01	RBM10	non_protein_affecting	SNV	16912196	10.0	10.0	0.5912892684072488
P19_0039_BTR_01	STAG2	non_protein_affecting	SNV	19780832	4.0	4.0	0.2022159634134701
P19_0039_BTR_01	TERTpromoter	non_protein_affecting	SNV	688103	0.0	0.0	0.0
P19_0039_BTR_01	TP53	non_protein_affecting	SNV	16788115	6.0	6.0	0.3573956933223295
P19_0046_BDO_01	ALL_GENES	protein_affecting	SNV	408369848	419.0	518.0	1.026030697545525
P19_0046_BDO_01	ARID1A	protein_affecting	SNV	41963388	35.0	41.0	0.8340603956954095
P19_0046_BDO_01	CDKN1A	protein_affecting	SNV	5541033	18.0	32.0	3.2484917523501484
P19_0046_BDO_01	CREBBP	protein_affecting	SNV	45338756	35.0	41.0	0.7719664827151411
P19_0046_BDO_01	EP300	protein_affecting	SNV	46832839	39.0	49.0	0.8327490033222201
P19_0046_BDO_01	FGFR3	protein_affecting	SNV	10314361	7.0	17.0	0.6786654064173244
P19_0046_BDO_01	FOXQ1	protein_affecting	SNV	5446048	20.0	25.0	3.672387757140591
P19_0046_BDO_01	KDM6A	protein_affecting	SNV	13476798	53.0	75.0	3.9326849003747033
P19_0046_BDO_01	KMT2C	protein_affecting	SNV	26445534	15.0	16.0	0.5672035210179533
P19_0046_BDO_01	KMT2D	protein_affecting	SNV	117616500	82.0	87.0	0.697181092788852
P19_0046_BDO_01	NOTCH2	protein_affecting	SNV	41205335	35.0	36.0	0.8494045734611791
P19_0046_BDO_01	PIK3CA	protein_affecting	SNV	1664324	3.0	4.0	1.802533641286192
P19_0046_BDO_01	RB1	protein_affecting	SNV	16690002	3.0	3.0	0.1797483307671263
P19_0046_BDO_01	RBM10	protein_affecting	SNV	12867197	48.0	64.0	3.730416189322352
P19_0046_BDO_01	STAG2	protein_affecting	SNV	12469791	17.0	19.0	1.3632947015711812
P19_0046_BDO_01	TERTpromoter	protein_affecting	SNV	34151	0.0	0.0	0.0
P19_0046_BDO_01	TP53	protein_affecting	SNV	10463791	9.0	9.0	0.8601089222825646
P19_0007_BDO_01	ALL_GENES	protein_affecting	SNV	186177084	164.0	185.0	0.8808817738277607
P19_0007_BDO_01	ARID1A	protein_affecting	SNV	25284524	28.0	35.0	1.1073967617503893
P19_0007_BDO_01	CDKN1A	protein_affecting	SNV	1166738	1.0	1.0	0.8570904521837808
P19_0007_BDO_01	CREBBP	protein_affecting	SNV	16540282	7.0	7.0	0.4232092294436093
P19_0007_BDO_01	EP300	protein_affecting	SNV	23740008	19.0	19.0	0.8003367142925985
P19_0007_BDO_01	FGFR3	protein_affecting	SNV	1386576	0.0	0.0	0.0
P19_0007_BDO_01	FOXQ1	protein_affecting	SNV	1254479	2.0	2.0	1.5942873495690244
