gene	sample	impact	mutations	dnds	pvalue	lower	upper
CDKN1A	all_samples	truncating	193	15.078125000000028	0.0	12.464379196167016	18.18359375000003
STAG2	all_samples	missense	615	1.7689453125000016	0.0	1.582572689056398	1.9758544921875012
STAG2	all_samples	truncating	942	15.387878417968782	0.0	13.684335368126655	17.315368652343782
RB1	all_samples	missense	229	1.6690429687500017	0.0	1.428449335098268	1.9430908203125017
RB1	all_samples	truncating	58	2.361132812500004	5.9604645e-08	1.7601474475860623	3.110034179687504
PIK3CA	all_samples	missense	94	3.214257812500005	0.0	2.5516586017608685	4.005273437500005
PIK3CA	all_samples	truncating	3	0.7943359374999999	0.6820122	0.196126594543457	2.0974365234375
TP53	all_samples	missense	559	5.340625000000008	0.0	4.76604713439942	5.980273437500008
TP53	all_samples	truncating	68	4.135156250000007	0.0	3.1355914115905814	5.371728515625007
RBM10	all_samples	missense	925	3.281250000000005	0.0	2.9697784423828173	3.623657226562505
RBM10	all_samples	truncating	1940	37.74218750000007	0.0	33.98946536064154	41.95483398437507
EP300	all_samples	missense	1904	3.0470703125000043	0.0	2.801642999649052	3.3156250000000043
EP300	all_samples	truncating	613	7.457031250000015	0.0	6.488880825042737	8.560546875000014
ALL_GENES	all_samples	missense	15059	2.378613281250004	0.0	2.2265270280838045	2.544628906250004
ALL_GENES	all_samples	truncating	13971	15.812304687500028	0.0	14.633690409660367	17.109912109375028
FOXQ1	P19_0026_BDO_01	missense	2	1.142184448242188	0.85468715	0.1896679422259331	3.556735229492188
KMT2C	P19_0026_BDO_01	missense	4	0.6560547351837156	0.3695776	0.2030593251623212	1.5398437976837158
KMT2C	P19_0026_BDO_01	truncating	2	2.1781250000000023	0.3335688	0.3582974243164066	6.896142578125002
CREBBP	P19_0026_BDO_01	missense	21	2.72343788146973	0.0001052022	1.7012614529766168	4.117480850219731
CREBBP	P19_0026_BDO_01	truncating	6	4.702343750000008	0.0027508736	1.8446651649475123	9.734082031250008
ARID1A	P19_0026_BDO_01	missense	9	0.7288574218749997	0.32408702	0.3476664257049559	1.3276123046874997
ARID1A	P19_0026_BDO_01	truncating	3	1.5511718750000014	0.48216212	0.382500038146973	4.104272460937501
KDM6A	P19_0026_BDO_01	missense	13	4.471862792968757	1.8000603e-05	2.434830707311634	7.471130371093757
KDM6A	P19_0026_BDO_01	truncating	17	30.48125000000006	0.0	17.7331309127808	48.98894042968756
KMT2D	P19_0026_BDO_01	missense	79	2.2187500000000027	0.0	1.727497253417971	2.8138427734375027
KMT2D	P19_0026_BDO_01	truncating	175	35.08750000000006	0.0	28.40449119567876	43.20639648437506
NOTCH2	P19_0026_BDO_01	missense	26	3.221875000000005	1.013279e-06	2.106030731201175	4.708691406250004
NOTCH2	P19_0026_BDO_01	truncating	3	2.837719726562504	0.12625742	0.6989805388450632	7.528271484375004
TERTpromoter	P19_0026_BDO_01	missense	2	329.7484375000006	1.2040138e-05	54.23852904319772	1045.8458496093756
CDKN1A	P19_0026_BDO_01	missense	4	2.643554687500004	0.09534454	0.8169118976593028	6.198852539062504
CDKN1A	P19_0026_BDO_01	truncating	1	3.9437500000000063	0.26404828	0.2251269531250003	17.59731445312501
STAG2	P19_0026_BDO_01	missense	14	3.235937500000005	0.00029587746	1.797812042236331	5.344091796875006
STAG2	P19_0026_BDO_01	truncating	71	89.24960937500018	0.0	67.38293659746662	116.62021484375018
RB1	P19_0026_BDO_01	missense	2	0.9279174804687498	0.9148992	0.1543210101127624	2.89080810546875
RB1	P19_0026_BDO_01	truncating	1	2.298559570312503	0.46585178	0.1306857585906984	10.253881835937502
PIK3CA	P19_0026_BDO_01	missense	1	2.507715606689457	0.42609453	0.1429350591450932	11.139307403564455
TP53	P19_0026_BDO_01	missense	6	4.150000000000007	0.004939854	1.6398217773437525	8.486547851562506
RBM10	P19_0026_BDO_01	missense	3	0.96953125	0.95722914	0.2405123901367187	2.5326416015625
RBM10	P19_0026_BDO_01	truncating	6	9.95625000000002	4.5716763e-05	3.917715530395516	20.54157714843752
EP300	P19_0026_BDO_01	missense	42	4.553125000000008	0.0	3.2587336730957084	6.1931396484375085
EP300	P19_0026_BDO_01	truncating	10	6.593945312500013	7.390976e-06	3.229639272689825	11.961987304687511
ALL_GENES	P19_0026_BDO_01	missense	228	2.4327880859375037	0.0	2.0672404694557223	2.853320312500003
ALL_GENES	P19_0026_BDO_01	truncating	295	21.473437500000045	0.0	18.017593498230013	25.568286132812545
FOXQ1	P19_0007_BTR_01	missense	2	2.2171875000000028	0.32119566	0.3678057861328129	6.899194335937503
KMT2C	P19_0007_BTR_01	missense	2	0.6898437499999999	0.57628405	0.1148977661132812	2.1400390625
CREBBP	P19_0007_BTR_01	missense	8	1.8468750000000016	0.11730021	0.8405401611328134	3.4655273437500016
ARID1A	P19_0007_BTR_01	missense	13	2.142186737060549	0.015666664	1.171354641206564	3.561254119873049
ARID1A	P19_0007_BTR_01	truncating	13	17.66240234375003	0.0	9.528980389833468	29.91459960937503
KDM6A	P19_0007_BTR_01	missense	3	2.9734405517578164	0.11057383	0.7378372058272371	7.757986450195316
KDM6A	P19_0007_BTR_01	truncating	6	38.74843750000007	0.0	15.228502988815336	80.01491699218758
KMT2D	P19_0007_BTR_01	missense	33	2.0359373092651394	0.00037056208	1.4008534457162038	2.8525876998901394
KMT2D	P19_0007_BTR_01	truncating	19	9.66953125000002	0.0	5.806662063598646	15.16696777343752
FGFR3	P19_0007_BTR_01	missense	1	1.1468750000000003	0.8933245	0.065511474609375	5.0769287109375005
NOTCH2	P19_0007_BTR_01	missense	9	2.625000000000004	0.013139129	1.2542956542968766	4.777709960937504
NOTCH2	P19_0007_BTR_01	truncating	1	2.951562500000004	0.3597905	0.1679940795898439	13.143823242187503
TERTpromoter	P19_0007_BTR_01	missense	2	132.85000000000022	8.0645084e-05	21.884634857177765	419.8263183593753
CDKN1A	P19_0007_BTR_01	missense	1	2.584954833984378	0.41196942	0.1476745870709421	11.451531982421878
STAG2	P19_0007_BTR_01	missense	2	1.2094726562500004	0.7943097	0.20093168258667	3.7607421875
STAG2	P19_0007_BTR_01	truncating	5	20.59677734375004	5.6624413e-06	7.316019095778481	44.92844238281254
RB1	P19_0007_BTR_01	missense	2	2.425000000000004	0.27517098	0.4026733398437505	7.540966796875004
PIK3CA	P19_0007_BTR_01	missense	1	5.541992187500009	0.18175423	0.3159072828292851	24.556274414062507
TP53	P19_0007_BTR_01	missense	7	9.237500000000018	1.6570091e-05	3.951286926269539	18.00764160156252
TP53	P19_0007_BTR_01	truncating	1	9.34843750000002	0.1016444	0.5320952606201182	41.55852050781252
RBM10	P19_0007_BTR_01	missense	7	3.481298828125005	0.0064167976	1.48970892429352	6.789404296875006
RBM10	P19_0007_BTR_01	truncating	20	63.64998779296886	0.0	38.95569931678481	98.09761962890636
EP300	P19_0007_BTR_01	missense	8	1.7892578125000018	0.1359145	0.8144886398315438	3.3554199218750016
EP300	P19_0007_BTR_01	truncating	5	8.539062500000016	0.00042146444	3.016827697753912	18.844848632812518
ALL_GENES	P19_0007_BTR_01	missense	101	2.196093750000003	0.0	1.7621840286254906	2.707568359375003
ALL_GENES	P19_0007_BTR_01	truncating	70	12.62802734375002	0.0	9.537442399263394	16.50986328125002
KMT2C	P19_0001_BTR_01	missense	4	2.1203002929687527	0.18376958	0.6545277506113061	4.986511230468753
KMT2C	P19_0001_BTR_01	truncating	1	3.322265625000005	0.31831288	0.1887135505676272	15.004394531250009
CREBBP	P19_0001_BTR_01	missense	4	1.725000000000002	0.31912	0.5342138671875006	4.043115234375001
ARID1A	P19_0001_BTR_01	missense	6	1.6683593750000014	0.2516293	0.6594161224365239	3.4151855468750014
ARID1A	P19_0001_BTR_01	truncating	25	46.45000000000008	0.0	29.26317504882817	70.76823730468757
KDM6A	P19_0001_BTR_01	missense	5	5.9875000000000105	0.002065897	2.1318957519531287	13.020581054687511
KDM6A	P19_0001_BTR_01	truncating	17	115.5500000000002	0.0	66.7545539855958	187.2504394531252
KMT2D	P19_0001_BTR_01	missense	17	2.078906250000003	0.008246303	1.2267956924438497	3.278857421875003
KMT2D	P19_0001_BTR_01	truncating	16	13.510937500000024	0.0	7.685856494903577	22.13703613281253
NOTCH2	P19_0001_BTR_01	missense	3	1.1889648437500004	0.77179766	0.2943792152404786	3.115234375
CDKN1A	P19_0001_BTR_01	truncating	2	37.84082031250007	0.0011283755	6.243749825358403	119.07922363281256
STAG2	P19_0001_BTR_01	missense	8	6.516015625000012	5.7518482e-05	2.941360311508184	12.360742187500012
STAG2	P19_0001_BTR_01	truncating	12	57.3406250000001	0.0	30.00237790107733	99.3157226562501
RB1	P19_0001_BTR_01	missense	3	5.2132812500000085	0.024910986	1.2898598289489764	13.692895507812509
PIK3CA	P19_0001_BTR_01	missense	1	8.993750000000018	0.10621333	0.5117169952392588	40.02097167968752
RBM10	P19_0001_BTR_01	missense	2	2.2699218750000028	0.30849564	0.3769062614440922	7.052636718750003
RBM10	P19_0001_BTR_01	truncating	5	34.06875000000006	4.7683716e-07	12.083560791015646	74.65895996093755
EP300	P19_0001_BTR_01	missense	7	2.471875000000004	0.038802505	1.05461395263672	4.829052734375003
ALL_GENES	P19_0001_BTR_01	missense	60	2.378125000000004	0.0	1.7907189941406276	3.100170898437504
ALL_GENES	P19_0001_BTR_01	truncating	78	19.725000000000044	0.0	14.822722778320344	25.974389648437544
KMT2C	P19_0019_BTR_01	missense	5	1.2679718017578132	0.61291033	0.4522557115554811	2.754177856445313
KMT2C	P19_0019_BTR_01	truncating	1	1.687496948242189	0.6318984	0.0960044822096825	7.567623901367188
CREBBP	P19_0019_BTR_01	missense	12	1.9812500000000024	0.035553753	1.0524139404296886	3.356982421875003
CREBBP	P19_0019_BTR_01	truncating	2	1.9172355651855488	0.40875185	0.3173182307183745	6.032225799560549
ARID1A	P19_0019_BTR_01	missense	10	1.4220703125000012	0.29893196	0.7070718193054204	2.5225341796875007
ARID1A	P19_0019_BTR_01	truncating	6	5.331250000000008	0.001482904	2.081468048095706	11.119824218750008
KDM6A	P19_0019_BTR_01	missense	14	4.223437500000006	1.6391277e-05	2.3543418121337925	6.941333007812506
KDM6A	P19_0019_BTR_01	truncating	23	35.70000000000006	0.0	22.40066085815433	54.24675292968756
KMT2D	P19_0019_BTR_01	missense	51	2.462500000000003	5.9604645e-08	1.813449707031252	3.274267578125003
KMT2D	P19_0019_BTR_01	truncating	121	41.45000000000008	0.0	32.558889160156305	52.52177734375008
FGFR3	P19_0019_BTR_01	missense	1	1.105859375	0.9208752	0.0635087585449218	4.8979736328125
NOTCH2	P19_0019_BTR_01	missense	19	3.0125000000000046	6.5386295e-05	1.8286529541015653	4.651904296875005
NOTCH2	P19_0019_BTR_01	truncating	5	6.906250000000012	0.0011156201	2.44540664672852	15.192382812500014
STAG2	P19_0019_BTR_01	missense	7	1.2406265258789069	0.58639765	0.5285696737468246	2.4369155883789078
STAG2	P19_0019_BTR_01	truncating	9	8.909375000000015	1.6093254e-06	4.219604263305672	16.414868164062515
RB1	P19_0019_BTR_01	missense	2	1.4171875000000012	0.64189357	0.2353698730468752	4.418286132812501
PIK3CA	P19_0019_BTR_01	truncating	1	23.45312500000005	0.03618002	1.3342561149597194	104.74218750000004
TP53	P19_0019_BTR_01	missense	2	2.090625000000002	0.35407424	0.3467808532714846	6.495532226562502
RBM10	P19_0019_BTR_01	missense	6	1.5617187500000018	0.3128023	0.6176554870605475	3.1950195312500016
RBM10	P19_0019_BTR_01	truncating	5	6.900769042968763	0.0010975599	2.451041474938397	15.09595947265626
EP300	P19_0019_BTR_01	missense	13	2.0250015258789085	0.02454871	1.1050667472183715	3.376319885253908
EP300	P19_0019_BTR_01	truncating	3	2.714062500000004	0.14125931	0.6675308227539072	7.229443359375004
ALL_GENES	P19_0019_BTR_01	missense	142	2.177734375000002	0.0	1.7919242286682149	2.6293945312500018
ALL_GENES	P19_0019_BTR_01	truncating	176	17.11015625000003	0.0	13.905442519187952	20.98527832031253
FOXQ1	P19_0026_BTR_01	missense	1	1.2365234375000007	0.83787847	0.0704877281188965	5.483959960937501
KMT2C	P19_0026_BTR_01	missense	6	1.4984375000000014	0.3582722	0.5906941223144535	3.0822998046875014
KMT2C	P19_0026_BTR_01	truncating	5	7.571777343750016	0.0007780194	2.652745182514196	16.938232421875014
CREBBP	P19_0026_BTR_01	missense	26	4.303149414062506	0.0	2.8158498489856765	6.279467773437506
CREBBP	P19_0026_BTR_01	truncating	11	10.979686737060572	0.0	5.576526826899512	19.42206954956057
ARID1A	P19_0026_BTR_01	missense	10	1.3404296875000008	0.38457704	0.6661201095581059	2.3810791015625004
ARID1A	P19_0026_BTR_01	truncating	6	5.112500000000009	0.0018432736	1.9969354248046909	10.684399414062508
KDM6A	P19_0026_BTR_01	missense	5	2.975000000000004	0.040163577	1.0588977050781263	6.472924804687504
KDM6A	P19_0026_BTR_01	truncating	13	39.03125000000008	0.0	20.88055747985844	66.71923828125009
KMT2D	P19_0026_BTR_01	missense	77	3.571923828125006	0.0	2.7666646814346354	4.551538085937505
KMT2D	P19_0026_BTR_01	truncating	170	53.412500000000094	0.0	42.81690814971931	66.4258056640626
FGFR3	P19_0026_BTR_01	missense	2	2.161721801757815	0.33488005	0.3588142764568332	6.716775512695315
NOTCH2	P19_0026_BTR_01	missense	22	3.746093750000005	5.9604645e-07	2.355092048645022	5.646728515625005
NOTCH2	P19_0026_BTR_01	truncating	1	1.3097778320312508	0.797092	0.0747350287437439	5.8910766601562505
TERTpromoter	P19_0026_BTR_01	missense	3	623.950000000001	0.0	153.1263335990908	1666.347460937501
CDKN1A	P19_0026_BTR_01	truncating	3	25.062841796875045	0.0002399087	6.166937713325035	66.38913574218755
STAG2	P19_0026_BTR_01	missense	17	6.771875000000013	0.0	3.964607315063484	10.787377929687512
STAG2	P19_0026_BTR_01	truncating	51	111.52500000000018	0.0	80.01166687011734	152.53208007812518
RB1	P19_0026_BTR_01	missense	2	1.496093750000001	0.594782	0.2480072021484377	4.673583984375002
PIK3CA	P19_0026_BTR_01	missense	1	3.818750000000006	0.27314168	0.2173611450195315	17.015771484375005
TP53	P19_0026_BTR_01	missense	6	6.195312500000011	0.00061637163	2.4457688140869185	12.69067382812501
RBM10	P19_0026_BTR_01	missense	2	0.9597648620605468	0.9540733	0.1593282644450664	2.9861320495605472
RBM10	P19_0026_BTR_01	truncating	4	10.12656250000002	0.0008107424	3.1121490478515685	23.95468750000002
EP300	P19_0026_BTR_01	missense	38	5.860937500000011	0.0	4.116798171997077	8.102758789062511
EP300	P19_0026_BTR_01	truncating	17	15.50312500000003	0.0	8.91211662292482	25.27790527343753
ALL_GENES	P19_0026_BTR_01	missense	218	3.678125000000006	0.0	3.1094581604003952	4.333642578125005
ALL_GENES	P19_0026_BTR_01	truncating	281	30.99843750000006	0.0	25.7214757919312	37.29360351562506
FOXQ1	P19_0025_BDO_01	missense	2	3.4062568664550827	0.15105057	0.5630525707826025	10.692633819580085
KMT2C	P19_0025_BDO_01	missense	5	3.815625000000006	0.014432907	1.3646389770507832	8.252270507812506
KMT2C	P19_0025_BDO_01	truncating	1	6.144140625000011	0.16235745	0.3499535942077643	27.304418945312516
CREBBP	P19_0025_BDO_01	missense	28	9.91250000000002	0.0	6.616098937988294	14.22158203125002
CREBBP	P19_0025_BDO_01	truncating	21	50.05000000000009	0.0	30.901697998046927	76.6997802734376
ARID1A	P19_0025_BDO_01	missense	5	2.2027343750000026	0.11964637	0.7878425407409677	4.765600585937502
ARID1A	P19_0025_BDO_01	truncating	3	9.990623474121117	0.003835678	2.465559889171278	26.33034515380861
KDM6A	P19_0025_BDO_01	missense	13	11.612109375000026	0.0	6.349946608543409	19.271411132812524
KDM6A	P19_0025_BDO_01	truncating	23	116.2484375000002	0.0	73.78086199522033	173.9803710937502
KMT2D	P19_0025_BDO_01	missense	41	5.257812881469736	0.0	3.758163228696219	7.146240615844736
KMT2D	P19_0025_BDO_01	truncating	96	106.02500000000018	0.0	82.71936485290541	134.67978515625018
NOTCH2	P19_0025_BDO_01	missense	13	6.11247558593751	5.364418e-07	3.340586956143385	10.15788574218751
NOTCH2	P19_0025_BDO_01	truncating	3	12.965625000000024	0.0017490983	3.205415077209479	34.048999023437524
CDKN1A	P19_0025_BDO_01	missense	1	3.493945312500005	0.30044824	0.1996776866912845	15.476367187500006
STAG2	P19_0025_BDO_01	missense	11	4.743945312500007	4.3094158e-05	2.449206929206852	8.184497070312506
STAG2	P19_0025_BDO_01	truncating	2	4.760937500000008	0.07959294	0.7894506835937513	14.821362304687508
PIK3CA	P19_0025_BDO_01	missense	1	8.487500000000018	0.112995446	0.4844792175292978	37.57746582031252
TP53	P19_0025_BDO_01	missense	13	31.775000000000063	0.0	17.3543414306641	52.80954589843756
RBM10	P19_0025_BDO_01	missense	23	12.875000000000025	0.0	8.216305847167988	19.157348632812525
RBM10	P19_0025_BDO_01	truncating	29	101.52502441406268	0.0	67.45252632867556	147.04626464843767
EP300	P19_0025_BDO_01	missense	20	8.256250000000016	0.0	5.106025466918954	12.545800781250016
EP300	P19_0025_BDO_01	truncating	14	39.11250000000008	0.0	21.63284240722661	64.91572265625008
ALL_GENES	P19_0025_BDO_01	missense	176	6.796875000000012	0.0	5.717370834350597	8.040771484375012
ALL_GENES	P19_0025_BDO_01	truncating	192	54.6495849609376	0.0	45.37846397757538	65.6011230468751
FOXQ1	P19_0046_BTR_01	missense	24	3.229688262939458	2.2649765e-06	2.0789012470841435	4.769605255126958
FOXQ1	P19_0046_BTR_01	truncating	3	4.496972656250007	0.03825885	1.104356856346132	11.980493164062509
KMT2C	P19_0046_BTR_01	missense	4	1.568750000000002	0.40374905	0.4856927490234381	3.6683593750000014
KMT2C	P19_0046_BTR_01	truncating	2	6.582031250000012	0.04224342	1.089026126861574	20.62927246093751
CREBBP	P19_0046_BTR_01	missense	9	2.390429687500003	0.023092628	1.1432612037658705	4.339282226562503
ARID1A	P19_0046_BTR_01	missense	4	0.7861328124999998	0.61786723	0.2434461975097656	1.8365478515625
ARID1A	P19_0046_BTR_01	truncating	14	23.068750000000044	0.0	12.749734191894555	38.38125000000005
KDM6A	P19_0046_BTR_01	missense	13	4.662109375000007	1.0788441e-05	2.548443470001225	7.748657226562507
KDM6A	P19_0046_BTR_01	truncating	27	63.750000000000114	0.0	41.71001983642586	93.36669921875011
KMT2D	P19_0046_BTR_01	missense	10	1.1687500000000006	0.6338562	0.5825854492187502	2.067797851562501
KMT2D	P19_0046_BTR_01	truncating	8	8.506250000000017	8.404255e-06	3.838601913452156	16.143579101562516
FGFR3	P19_0046_BTR_01	missense	1	0.6164062499999996	0.6000873	0.0354643249511718	2.72578125
NOTCH2	P19_0046_BTR_01	missense	12	3.737500000000006	0.00019431114	1.989324340820316	6.329052734375006
NOTCH2	P19_0046_BTR_01	truncating	1	3.0781250000000044	0.34402668	0.1755409240722658	13.665893554687504
CDKN1A	P19_0046_BTR_01	missense	6	5.235936737060556	0.0014813542	2.072433285024021	10.688207244873055
CDKN1A	P19_0046_BTR_01	truncating	7	48.68671875000008	0.0	20.713351721763644	95.68745117187508
STAG2	P19_0046_BTR_01	missense	9	3.6773437500000057	0.0013882518	1.756823158264163	6.696752929687506
STAG2	P19_0046_BTR_01	truncating	4	10.100001525878923	0.00080162287	3.1181688049994465	23.742579650878923
PIK3CA	P19_0046_BTR_01	missense	2	13.636328125000029	0.009472668	2.260539789199834	42.38022460937503
TP53	P19_0046_BTR_01	missense	3	7.275781250000013	0.009542882	1.806045780181888	18.96645507812501
TP53	P19_0046_BTR_01	truncating	1	18.87500000000004	0.046132207	1.0744953918457052	83.76452636718753
RBM10	P19_0046_BTR_01	missense	1	1.10703125	0.92082566	0.0635659790039062	4.88876953125
RBM10	P19_0046_BTR_01	truncating	11	76.87500000000014	0.0	39.33857025146492	134.42565917968764
EP300	P19_0046_BTR_01	missense	13	3.282812500000005	0.0003746748	1.7950251770019556	5.449560546875006
EP300	P19_0046_BTR_01	truncating	3	5.590625000000009	0.020631254	1.3799507904052757	14.72697753906251
ALL_GENES	P19_0046_BTR_01	missense	111	2.459375000000003	0.0	1.995931243896487	3.003198242187503
ALL_GENES	P19_0046_BTR_01	truncating	81	14.890625000000032	0.0	11.464738922119166	19.108154296875032
FOXQ1	P19_0014_BDO_01	missense	6	2.641015625000004	0.041706026	1.0428791809082043	5.412622070312503
FOXQ1	P19_0014_BDO_01	truncating	1	4.742968750000007	0.2164951	0.2694119834899906	21.354907226562503
KMT2C	P19_0014_BDO_01	missense	10	1.1851562500000004	0.60577536	0.5901186370849612	2.1006835937500004
KMT2C	P19_0014_BDO_01	truncating	5	4.578125000000008	0.0071501136	1.6143085479736354	10.135986328125009
